"V1","V2","V3","V4","V5"
27592,17733,31330,9577,3212
19178,30914,24851,32953,32056
28861,11822,18041,16169,8382
39890,1782,26481,5596,14319
32767,20354,30331,11752,40296
26928,8215,1844,44490,21759
31476,45498,40198,17779,23985
33558,4882,18980,14570,9830
35116,4484,30494,24663,23309
43458,4340,35054,30261,29810
2410,12375,7075,16161,26097
45731,22475,40114,7016,20762
11295,43691,11998,40119,32816
28444,17594,3989,45094,13481
22932,1026,43209,41943,19133
19970,7534,40200,24929,10668
25179,12592,10521,10988,43658
41765,43228,23411,42046,20128
2032,40090,39006,18397,18296
10505,12739,44724,33144,35084
9699,36007,27294,23874,26353
35565,11273,1831,17744,6803
19947,1071,43156,38433,3802
12017,39643,17024,2487,8093
29058,43949,35174,32482,23125
27908,44888,10072,26726,22015
23201,25326,7864,18837,33462
36641,26039,19381,4258,19375
29756,39239,23655,3281,16359
45352,24704,38027,43547,40629
20786,762,33249,43467,11361
40681,18032,27483,24465,19382
28541,42655,30135,25824,38881
29220,45025,43923,10832,2806
29247,14826,421,16484,18669
19761,19631,6888,8896,23265
15888,12081,4888,22186,2741
17458,1585,35932,41049,29109
30090,45590,39254,5522,20621
2545,40413,44152,13565,9407
30574,45469,23155,911,9969
15948,27321,32364,37286,18421
40519,34859,43211,14906,4744
12850,32522,26678,7795,3020
11068,4398,17083,21654,3099
24924,5528,31116,37178,15363
24660,26327,45708,6322,2139
34289,34885,11632,9249,36663
28482,13852,14062,32109,24193
43089,3643,42245,13776,7309
35108,23026,17955,30964,6901
8833,33350,28592,30382,2100
15908,43088,39480,2605,5299
10966,2716,3440,9498,31894
14539,27026,38161,25769,17225
5451,29916,8579,5964,24769
31936,4806,20800,37955,7074
15190,12908,35816,5425,563
4972,34902,14189,45414,26103
38722,42097,43664,8216,27047
40422,6635,403,41933,42687
7930,38394,20201,10456,41918
7998,3985,33913,30473,16103
4378,24136,32995,31907,43338
8856,37440,38721,3705,1721
11669,21477,2087,23500,8129
34489,41041,24110,3757,15064
24056,22915,18748,25047,143
19712,30152,21342,38240,17211
7943,15839,6222,35049,21178
1076,30299,14071,40531,5144
16373,29014,15607,19064,37394
21936,17452,22837,18333,6971
13590,17649,32212,36810,34882
44904,35863,40445,33589,29067
3685,6680,42603,20967,22257
21168,9461,4799,7127,16970
5412,19992,260,31045,36980
37562,46252,32395,32524,42809
1780,43046,26706,19411,17826
36750,24201,40080,23945,13858
44075,2954,25774,44955,39125
38111,23991,4017,27596,34203
7119,1850,1393,19479,12229
458,31084,22934,21990,10961
7290,42184,2872,16269,14752
4943,33421,34948,15854,1563
11285,5047,5126,2982,41473
11265,36615,41108,14953,6721
19251,1041,32800,11080,24082
16045,28584,43237,21686,17403
36741,36638,31199,12349,30611
26883,42945,30363,13117,17897
14788,40322,39552,44004,19742
42389,8326,9245,16412,33064
31038,8842,37183,2999,12512
43297,34705,41349,34957,20459
6106,23637,12700,7088,37831
27840,30515,43292,21543,25936
35545,33246,1643,40599,37043
16313,432,28291,29425,24475
5497,2625,43377,32849,18685
23403,39017,39882,22496,10944
5517,10219,45950,14781,13372
798,19575,15967,10436,13057
15678,28407,28591,30129,27237
32371,24928,1024,31108,21157
23681,37952,29241,26132,29247
38206,9581,412,10990,40085
15912,636,42650,30386,43700
46040,36379,23916,21879,17084
30208,30675,39047,26702,5342
35281,35249,9188,1602,6603
33946,37465,39001,33825,45845
30436,31711,36854,12652,1058
16286,30824,41293,42592,12852
32988,38423,18335,733,9518
11115,28273,3233,12886,39929
31240,9590,219,38846,4955
30112,35973,37300,42258,19739
322,29370,32156,14053,41947
45376,15955,33777,10806,16097
5692,19218,41690,9332,30009
26160,28660,29889,5248,42205
38261,40379,3135,29653,5004
2020,25972,12112,28444,38364
2011,36839,40738,9302,3947
14431,34643,26087,37915,5929
17448,23680,10784,28881,2608
9386,33802,31150,1434,20271
21937,37432,43507,44659,27154
37702,24789,38694,1852,7631
6186,18920,37380,34253,36936
38863,18929,20240,23197,12856
23154,755,13000,24210,5636
5634,26377,15851,28920,11371
31608,41877,11051,2877,42704
9820,23820,6478,45037,4329
5771,8333,14535,24029,5591
2287,21229,24519,25558,46183
19353,18668,1209,18030,8255
17170,37891,5259,45927,42340
27806,14916,15609,8923,10116
17583,5580,4407,38268,22636
38062,25131,37259,25530,6446
43461,31292,17642,29468,14054
36518,27538,29936,2512,38830
14257,25866,5932,36522,38414
729,23856,10084,29176,29228
45223,7635,25046,11262,26970
30275,28231,12467,41689,6587
31518,36880,22316,33625,21854
40144,6010,38837,10493,36869
40371,27705,22858,3411,37504
1725,28547,16281,17832,3528
13529,31834,31991,19951,7137
4293,33534,27868,19090,36540
7842,42085,34831,33519,31464
44304,28494,11869,23477,40886
38987,36604,6423,128,27673
944,1250,41162,6125,45972
19713,30125,13545,14320,27341
28508,46338,37301,6377,42276
7209,27805,41457,1049,11667
31576,8612,43126,20993,12758
27444,37635,41213,12533,37766
10072,2349,38725,20835,15993
25451,5169,37031,5315,26812
16169,9639,21862,6831,20926
38350,36245,682,3120,40401
27407,1944,30942,39586,35709
34987,42503,25578,2247,3308
32083,17127,39248,35106,23860
3704,31446,14294,3189,44552
43878,19248,29883,19112,15270
5607,40219,14785,37101,40911
26426,30775,11694,5447,21403
7013,7251,38187,23383,23325
43885,2115,12900,38419,25584
33659,16386,5032,15119,13009
25218,18944,17415,32858,27184
39440,43849,42431,30797,27378
2179,41194,34954,46258,20975
2562,19701,29103,35198,37602
44482,524,30863,44908,3582
26655,20583,18115,24035,27180
39523,45046,14505,38211,6752
25343,1311,2478,30373,25659
38123,37566,10207,21773,42923
2056,43732,40508,24714,29978
15772,6919,14490,2789,1784
10109,33433,27230,10779,22414
18792,18519,29813,45967,31643
20619,31539,5082,9467,8531
24620,28944,8470,5085,44920
4252,30059,40860,34985,31783
7342,17021,15955,2237,6953
46096,18765,41092,6305,23706
5237,31428,39004,10852,22076
19738,25860,3259,8432,27932
35663,29454,14426,40283,22203
9207,21307,36753,3760,22799
40992,44031,29030,29279,39165
26786,41589,29206,16375,38400
23174,12301,17851,11578,34627
45175,19070,1170,3776,26210
11906,36798,34605,45071,10914
16787,8879,39445,42647,31274
4331,30751,40810,11392,32742
43347,15815,34711,37682,19910
31136,42392,11397,34157,5268
43909,44275,44917,32599,43771
4109,17250,21480,33725,34894
8828,3436,32925,12009,41771
10030,36084,23656,10783,27339
9895,24145,11021,39604,18944
34919,2121,19982,2657,2318
39461,26127,25652,20350,32944
23864,39021,36201,35528,3340
43465,6773,27136,46272,34785
5406,17369,7882,11780,10899
6974,45955,46299,1633,23631
43602,37040,2177,39295,33730
17730,43342,29899,26302,15690
2612,35560,1026,15609,2352
3632,559,6418,435,29258
11711,10124,41261,45394,26775
10329,21851,3642,34930,1201
35650,4227,998,29891,9575
8304,20048,24897,33185,20467
5338,8084,14876,39662,43483
3621,30662,6295,9557,10101
32708,8068,5049,28343,2123
18737,44391,43309,20252,6660
32272,40058,22712,5096,20197
8883,2518,36270,24537,42111
14728,41727,42178,17985,1718
40227,18742,26397,28740,5608
8590,33234,33634,33622,6656
12084,29165,10346,44281,34583
3944,4727,12937,34107,13908
2909,1159,36072,598,14988
3054,2227,40417,36110,30822
9871,38684,33145,45805,4451
13060,12741,37063,16067,42501
5513,12917,44159,27310,35056
9989,8781,555,26584,1661
715,21561,6669,45579,36728
9845,37023,45643,44422,28392
28875,28741,45414,26275,155
31951,36258,11460,8825,11459
35581,40574,16522,1714,41925
12885,36840,32447,39166,44471
25674,11206,41416,11536,15388
30039,13360,35245,26230,10618
6110,32042,32678,33150,29607
16,15812,28051,33380,25967
16812,14075,18166,20973,14893
45584,28398,35453,41228,2212
23297,25034,16643,10140,21908
10802,37547,23119,23144,18304
10347,33609,6578,41480,1297
31866,4208,33200,14874,6927
45578,34477,23142,15311,39174
39546,11789,8181,33598,32598
20725,15229,37489,26905,6400
17543,16884,25120,32879,31838
4393,22992,5757,12028,19689
30435,2255,33094,11164,4135
3263,16766,873,519,29429
1768,41268,39439,2942,39920
10896,35837,3117,40565,37747
19040,18578,29007,44439,33919
42362,33700,35185,14279,6442
31860,31603,37134,42845,38560
43648,2972,11887,4607,41277
31886,15695,33477,15410,11514
18481,34412,2080,3681,18813
44118,8606,40410,23364,41554
11591,32824,1244,17990,38639
7972,45021,30727,38668,10536
42442,23498,21506,16816,29348
37046,2074,24904,7206,37687
19607,20499,44089,843,31240
7979,41207,14055,20688,34213
4746,42811,14346,30598,15479
3318,29995,30796,31236,20072
6354,1750,30072,34872,7266
7632,14491,34195,14532,45314
25961,33379,34006,22904,19807
15426,34648,40168,6595,1131
44546,1540,13555,12244,24810
2628,18928,8664,31224,22657
28225,39324,39106,15814,25558
31584,32809,30255,27762,4364
5390,22388,34219,6838,45532
15723,26351,43314,12767,42058
26497,34071,27677,30420,4534
14235,11682,3701,45169,5199
28648,8124,30409,17113,3695
11477,34627,19887,6601,43732
23642,40594,23978,14826,28836
33861,25026,43517,6849,30793
40851,22847,25182,25251,10738
40946,23251,19874,43240,33045
751,6425,27127,8727,1617
20601,5424,414,36543,36591
22927,18991,44818,41672,40818
4854,42610,6302,33847,21675
40716,34227,30702,34133,6639
25246,38635,35908,10374,14738
13283,36390,26749,10696,18207
40242,3958,4523,39137,34015
27268,32016,3202,33520,27349
33594,8530,35466,15955,28477
27862,25868,9588,44261,30392
6950,1321,45376,38829,42659
17395,1087,7210,124,2226
3353,44453,21025,31078,40065
6330,32954,29029,29151,43441
10768,21141,40162,13721,11635
46333,45896,45879,5903,22917
35645,24932,32334,46153,55
44154,24070,8964,36993,9642
28538,26296,45527,32694,26474
16560,32587,20692,45418,18214
21786,44430,2165,16901,18168
46288,37200,32867,39477,13360
26144,22587,754,37576,11413
32295,44074,10463,1483,875
19196,23320,37171,34410,16949
45503,13421,9031,31030,30873
44153,42436,34521,16946,24419
15690,43437,38455,24043,42999
21157,38496,33227,1272,13333
33514,29805,17304,26157,37859
35124,41185,6608,10688,23955
33534,16448,37976,32586,20398
15304,39276,31304,18995,5698
46113,18345,26465,9599,28360
30463,11657,5779,11776,24007
1901,44381,28257,34303,6158
2151,30119,29961,27639,9086
32572,26030,30548,17782,19736
5934,2497,17141,33626,19669
29068,36864,14254,40839,45120
31177,21827,15944,2159,36657
14557,43819,15680,31471,33339
26065,15638,17592,5551,21419
3417,42347,33272,39769,24047
16939,2888,11946,42222,42800
27804,35983,45051,42306,40730
26047,16134,42889,23329,36235
6606,31378,31338,22873,10178
20055,37434,15032,11534,42587
16246,29185,31509,22360,29048
34794,10097,16669,764,38153
19183,27653,39472,16480,22078
32837,9641,33710,40906,10436
45813,45860,3200,34581,29058
32393,35286,43406,26144,15030
37346,2109,17727,11792,40856
40084,31990,22749,23564,26558
11127,9520,20619,18054,32201
12337,16247,5337,43572,32226
25472,5183,33669,1720,2577
37958,37460,564,3508,34136
43616,41148,14969,33736,13739
22825,7883,10809,38199,24974
35690,2022,14063,7923,31439
39799,23379,42278,28562,27576
27626,46296,21710,26763,2245
27395,9721,37,23003,6528
43373,20509,40654,13283,26489
12462,38663,29134,41040,32906
20132,34363,20971,7291,9463
38907,36989,1104,42125,2630
2238,36124,35314,8809,35527
21242,31836,42491,5798,18319
3323,18665,19201,4776,774
39379,35105,12822,29754,36310
38247,40645,12921,8152,18907
32544,18256,30274,3312,867
806,8560,32308,20433,21350
37597,15450,5754,42019,7187
6558,32155,1957,9747,44596
3941,16056,27526,29855,5886
20747,5122,36604,18366,36057
15594,39448,33516,46283,35870
32206,21579,31413,13528,27738
3120,11854,27203,19299,13767
17678,31029,26377,24994,38260
3364,45963,42411,25578,25005
33736,1469,40890,16501,40979
21366,1725,42475,5015,8453
8099,23867,39199,42696,44016
33705,12074,37450,5280,3917
11525,5958,5601,12772,35428
14530,82,44311,36431,25180
25220,2406,25399,44239,31885
45894,36588,41732,1570,16108
39514,10556,31151,24895,13037
15279,5513,3789,33361,4809
11171,43654,20713,4291,22914
43451,29892,24818,41724,4943
26647,22172,16902,32468,42129
14040,8487,18854,21411,8594
34313,5531,11518,37338,35326
20361,17321,6743,18103,39500
11256,33960,12895,24866,21914
1038,20551,33081,5213,4032
43288,5230,30473,42991,897
1795,34520,26558,1244,1044
20215,13642,22076,42256,45584
6386,1898,39563,3539,37762
21542,1660,38623,30801,27043
9047,30336,26774,17304,27201
6479,28768,21666,15211,29782
28478,22955,23636,20001,23394
14444,10587,5461,25709,3145
34326,21074,23562,8683,35490
9492,10827,32623,39352,31064
31694,15901,11649,11622,41717
45765,18438,43840,21030,44951
27524,36441,6627,23539,17810
24684,29057,27302,16822,16294
22914,31530,20467,26160,46225
25304,14713,25939,7763,25875
4792,39475,30583,12832,8575
25272,21600,23809,39642,31286
30121,30707,27280,8601,12746
13930,40222,21245,41917,40775
29525,11037,7296,44989,21517
15703,16468,29223,13353,21275
40244,28104,22069,38617,29676
41387,12994,7118,35457,29053
15683,14994,31127,25222,21994
2283,23535,75,13813,38316
3474,30321,40758,1378,10062
25216,9930,39636,26176,7686
35694,1983,16172,32011,39028
40655,33004,36989,40836,39465
9035,28656,27425,36472,44157
35314,43783,16906,20296,25292
39289,6189,18090,15142,38295
12217,28889,35695,18545,18417
19382,18371,43786,6596,13487
3832,40377,42683,25689,14924
11465,31806,18624,33152,24742
20867,36981,44444,1142,37359
1894,20595,5067,19297,14122
826,20285,24732,43512,34928
43012,29591,14793,6699,1163
37714,16752,2614,42102,22842
3297,27626,37803,8064,37470
25615,21164,44370,38078,41748
2149,21658,8984,23495,44971
7153,38254,25511,15528,20533
40538,3784,9301,6470,5765
8348,7643,41889,10828,45448
43621,5210,45838,9975,27662
17566,38413,23056,16046,39335
43980,31124,167,13621,17235
42652,3573,10948,34575,6394
44837,6523,8189,5105,15779
19665,25302,34832,45946,30634
10479,32913,45057,22939,28975
18504,36302,27826,43457,42611
39303,30987,37893,34033,17300
42153,42504,20513,40452,24073
32438,43113,42524,30820,1516
3162,23492,17431,25509,44266
32683,21259,29246,11859,2561
29618,44945,32228,8548,11992
8119,21131,1329,29753,430
35852,37768,29896,34826,28382
1167,1618,39803,33459,3849
14625,37835,31251,6711,3854
14000,17405,22042,8435,20643
34899,45239,12330,19984,26498
15395,12034,19325,27344,4780
16781,39649,39141,39978,17006
17787,36477,23349,42427,40703
21614,3121,45987,32316,24703
17706,34611,32568,44237,41226
6517,39981,26772,38038,11935
45639,35133,44517,4174,35800
39119,18576,46201,3509,1797
9432,19827,26166,17061,32732
42752,34051,43046,43489,39783
19427,11466,23501,3982,16931
44645,43345,28395,19396,40209
10708,23274,16501,30363,27123
44365,16252,22571,459,29211
32333,22738,37015,21130,2460
22896,19517,10586,35600,16852
31594,5317,16717,26156,15492
1481,45466,19069,26772,16290
26787,22994,37754,39677,17589
26228,32494,4791,6067,5908
12407,2441,26309,10870,3771
45218,19386,3101,42795,4962
33067,29150,12219,7782,8189
30654,39195,33698,21537,16469
17446,35747,13268,22805,22807
12341,12188,45031,24148,4052
37386,9197,44550,30368,10543
7091,24471,41561,37608,22784
302,11350,39117,17435,29024
20633,45573,9302,2207,25410
44070,6624,10097,39555,21882
12530,27217,26210,43864,787
29137,29131,31230,27092,21118
45047,23341,35207,10145,4994
18829,31975,38330,3031,12506
26300,32022,23580,43951,38362
8970,40141,18380,17069,34049
17057,12090,45343,16549,21471
28405,1687,33428,1638,27244
29224,1086,18911,16165,14628
36076,750,15214,17850,12429
40174,42172,40033,18225,6570
5161,15829,45273,8416,42542
42649,11876,20786,25534,28504
39594,13400,35284,38052,43566
45361,16052,17230,13979,29526
21699,28279,39311,31337,37938
17690,41096,35563,33203,17686
33794,40506,34388,17682,1133
37583,9875,19021,21128,6315
38984,1599,39512,40511,20719
33058,9355,23480,14082,41468
16289,10431,23204,35604,30029
30930,36177,3563,31027,27033
31957,42957,46188,19807,12155
12597,12666,32007,18367,36473
42919,32940,25995,28344,31410
37282,28576,29915,26226,2016
45182,16703,26005,25962,12038
8465,3619,43414,40689,25178
37090,8390,30031,12677,36780
14570,25201,28778,39281,45323
29849,25364,37230,9626,4043
28966,16080,5908,42817,25094
28404,36336,20905,10811,44084
18070,24552,31019,35169,42168
5572,31587,19778,36649,43173
27153,44115,35589,15776,45665
28361,11412,16585,17937,29298
36106,13286,38983,1233,44719
33258,40567,13231,13969,17554
9805,28018,26431,41095,30579
38826,22565,18849,20041,39021
12551,33686,45046,30869,44639
36701,7769,292,37000,33785
16458,28110,37785,13327,25343
3356,6319,27808,624,37297
34754,7087,25420,14510,2218
33715,35705,45518,46228,26944
7083,8704,41051,26437,33184
37577,3437,16693,30316,29278
4332,40891,3013,27493,35150
12661,8180,34818,5245,4566
42483,32303,12295,42829,26900
42328,5995,26660,38539,33489
6256,7221,868,29857,20255
5563,5058,17316,46208,41250
19142,10080,42330,25925,34850
8024,43613,29918,35266,25630
5004,25115,13445,43545,18952
28031,21502,42972,27442,28718
12955,29244,30880,8223,27020
30427,8766,16997,17263,27121
452,24185,5570,27542,36197
21517,18087,23878,38935,505
12663,39479,6269,45344,43423
8411,22468,8884,41629,224
19535,18248,21990,8952,21580
204,521,24834,9398,32381
339,11777,17028,7980,13679
21852,15211,29888,24364,42179
4849,5669,12967,29791,12658
7578,23300,21389,46266,27770
32831,43952,13489,32092,20992
42839,4665,39933,5663,26326
37166,23659,10876,39029,3437
34131,2781,13874,12634,3516
3886,35525,29432,31619,3462
10590,18173,20599,15911,25064
44924,29969,27505,20083,13251
24180,19867,4788,43250,43014
30265,29975,20316,33282,20646
14450,12364,14639,9074,27016
27046,10255,27679,28561,25386
45033,8580,13622,5019,1381
18389,13020,41167,9818,26187
37115,11878,38751,1960,36873
1603,38187,29719,25488,4682
38506,16669,42488,30121,30708
7555,17715,16687,38767,1860
34659,7077,34899,27652,11818
17671,7675,16532,10910,24022
19413,25383,7138,27745,46228
43393,37505,3062,16519,4095
12060,26201,6026,31873,36241
28546,37921,10106,5284,21552
28610,44650,875,5735,11082
37629,34459,5833,9265,10602
23624,3010,27481,17739,25497
33199,39611,6547,5782,37358
12433,13331,31277,24019,39081
9637,22417,15892,35520,1684
20442,38528,33217,43749,35509
43493,25852,4958,17860,19944
39509,34911,26167,45155,37068
30539,38298,32883,12314,26003
9603,12658,13483,19334,4526
35703,18128,8737,24905,26856
18881,34447,29120,26698,40128
3414,29672,13773,41409,4134
11069,45020,2210,27566,22836
22066,12185,25729,19262,22664
13587,26574,10976,11431,44915
9606,9264,4930,9885,38849
14889,17692,4012,9461,24307
38285,14480,24640,24221,23943
